holding_id,sec16_otherproducts__id,s16q02a,s16q02b,s16q03,s16q03_unit,s16q04,s16q05,s16q06d,s16q06e
11-36-47-25,Animal dung from ruminants and poultry,,,,,No,,,
11-37-33-34,Animal dung from ruminants and poultry,,,,,No,,,
11-38-18-08,Animal dung from ruminants and poultry,,,,,No,,,
11-38-27-97,Animal dung from ruminants and poultry,,,,,No,,,
11-38-93-79,Animal dung from ruminants and poultry,,,,,No,,,
11-38-96-06,Animal dung from ruminants and poultry,,,,,No,,,
11-39-12-18,Animal dung from ruminants and poultry,,,,,No,,,
11-39-15-18,Animal dung from ruminants and poultry,,,,,No,,,
11-39-45-29,Animal dung from ruminants and poultry,,,,,No,,,
11-39-91-22,Animal dung from ruminants and poultry,,,,,No,,,
11-40-27-17,Animal dung from ruminants and poultry,,,,,No,,,
11-40-75-25,Animal dung from ruminants and poultry,,,,,No,,,
11-42-58-56,Animal dung from ruminants and poultry,,,,,No,,,
11-42-71-71,Animal dung from ruminants and poultry,,,,,No,,,
11-42-98-40,Animal dung from ruminants and poultry,,,,,No,,,
11-43-09-42,Animal dung from ruminants and poultry,,,,,No,,,
11-43-47-87,Animal dung from ruminants and poultry,,,,,No,,,
11-43-60-03,Animal dung from ruminants and poultry,,,,,No,,,
11-43-66-73,Animal dung from ruminants and poultry,,,,,No,,,
11-43-67-73,Animal dung from ruminants and poultry,,,,,No,,,
11-44-42-52,Animal dung from ruminants and poultry,,,,,No,,,
11-45-98-68,Animal dung from ruminants and poultry,,,,,No,,,
11-46-65-35,Animal dung from ruminants and poultry,,,,,No,,,
11-47-03-71,Animal dung from ruminants and poultry,,,,,No,,,
11-47-08-58,Animal dung from ruminants and poultry,,,,,No,,,
11-48-36-87,Animal dung from ruminants and poultry,,,,,No,,,
11-49-88-91,Animal dung from ruminants and poultry,,,,,No,,,
11-51-53-78,Animal dung from ruminants and poultry,,,,,No,,,
11-51-54-30,Animal dung from ruminants and poultry,,,,,No,,,
11-52-09-69,Animal dung from ruminants and poultry,,,,,No,,,
11-52-56-74,Animal dung from ruminants and poultry,,,,,No,,,
11-52-70-48,Animal dung from ruminants and poultry,,,,,No,,,
11-52-74-14,Animal dung from ruminants and poultry,,,,,No,,,
11-52-90-46,Animal dung from ruminants and poultry,,,,,No,,,
11-52-96-47,Animal dung from ruminants and poultry,,,,,No,,,
11-52-96-95,Animal dung from ruminants and poultry,,,,,No,,,
11-53-45-74,Animal dung from ruminants and poultry,,,,,No,,,
11-53-49-86,Animal dung from ruminants and poultry,,,,,No,,,
11-54-20-64,Animal dung from ruminants and poultry,,,,,No,,,
11-54-66-03,Animal dung from ruminants and poultry,,,,,No,,,
11-54-86-52,Animal dung from ruminants and poultry,,,,,No,,,
11-55-98-89,Animal dung from ruminants and poultry,,,,,No,,,
11-56-57-21,Animal dung from ruminants and poultry,,,,,No,,,
11-57-41-53,Animal dung from ruminants and poultry,,,,,No,,,
11-58-02-77,Animal dung from ruminants and poultry,,,,,No,,,
11-58-21-81,Animal dung from ruminants and poultry,,,,,No,,,
11-58-50-91,Animal dung from ruminants and poultry,,,,,No,,,
11-58-97-19,Animal dung from ruminants and poultry,,,,,No,,,
11-59-22-22,Animal dung from ruminants and poultry,,,,,No,,,
11-59-22-38,Animal dung from ruminants and poultry,,,,,No,,,
11-59-27-32,Animal dung from ruminants and poultry,,,,,Yes,,,3500
11-59-33-66,Sting/Stingless bee honey,1,0,20,KG,Yes,19,5000,
11-59-33-66,Animal dung from ruminants and poultry,,,,,No,,,
11-59-44-24,Animal dung from ruminants and poultry,,,,,No,,,
11-59-76-89,Animal dung from ruminants and poultry,,,,,No,,,
11-59-82-86,Animal dung from ruminants and poultry,,,,,No,,,
11-59-84-62,Animal dung from ruminants and poultry,,,,,No,,,
11-60-38-38,Animal dung from ruminants and poultry,,,,,No,,,
11-60-40-25,Sting/Stingless bee honey,0,1,3,Litres,No,,,
11-60-40-25,Animal dung from ruminants and poultry,,,,,No,,,
11-60-57-09,Animal dung from ruminants and poultry,,,,,No,,,
11-60-71-76,Animal dung from ruminants and poultry,,,,,No,,,
11-60-71-90,Sting/Stingless bee honey,4,0,20,Litres,No,,,
11-60-71-90,Animal dung from ruminants and poultry,,,,,No,,,
11-61-41-07,Animal dung from ruminants and poultry,,,,,No,,,
11-61-88-96,Animal dung from ruminants and poultry,,,,,No,,,
11-62-05-59,Animal dung from ruminants and poultry,,,,,No,,,
11-62-08-77,Animal dung from ruminants and poultry,,,,,No,,,
11-62-66-71,Animal dung from ruminants and poultry,,,,,No,,,
11-63-09-19,Animal dung from ruminants and poultry,,,,,No,,,
11-63-12-93,Sting/Stingless bee honey,2,0,4,Litres,No,,,
11-63-12-93,Animal dung from ruminants and poultry,,,,,No,,,
11-63-41-09,Animal dung from ruminants and poultry,,,,,No,,,
11-63-70-42,Animal dung from ruminants and poultry,,,,,No,,,
11-64-35-83,Animal dung from ruminants and poultry,,,,,No,,,
11-64-50-60,Sting/Stingless bee honey,2,2,20,Litres,Yes,3,5000,
11-64-96-53,Animal dung from ruminants and poultry,,,,,No,,,
11-65-32-36,Animal dung from ruminants and poultry,,,,,No,,,
11-65-55-36,Animal dung from ruminants and poultry,,,,,No,,,
11-65-94-45,Sting/Stingless bee honey,40,0,20,Litres,Yes,15,5000,
11-66-15-83,Animal dung from ruminants and poultry,,,,,No,,,
11-66-26-94,Animal dung from ruminants and poultry,,,,,No,,,
11-67-23-65,Animal dung from ruminants and poultry,,,,,No,,,
11-67-66-04,Animal dung from ruminants and poultry,,,,,No,,,
11-69-33-04,Animal dung from ruminants and poultry,,,,,No,,,
11-69-57-39,Animal dung from ruminants and poultry,,,,,No,,,
11-69-64-05,Animal dung from ruminants and poultry,,,,,No,,,
11-70-03-42,Animal dung from ruminants and poultry,,,,,No,,,
11-70-44-95,Animal dung from ruminants and poultry,,,,,No,,,
11-70-52-34,Animal dung from ruminants and poultry,,,,,No,,,
11-71-13-90,Animal dung from ruminants and poultry,,,,,Yes,,,58000
11-71-41-52,Animal dung from ruminants and poultry,,,,,No,,,
11-71-47-04,Animal dung from ruminants and poultry,,,,,No,,,
11-71-52-20,Animal dung from ruminants and poultry,,,,,No,,,
11-71-60-38,Animal dung from ruminants and poultry,,,,,No,,,
11-71-64-51,Animal dung from ruminants and poultry,,,,,No,,,
11-72-02-62,Animal dung from ruminants and poultry,,,,,No,,,
11-72-02-95,Animal dung from ruminants and poultry,,,,,No,,,
11-72-87-14,Animal dung from ruminants and poultry,,,,,No,,,
11-73-65-04,Animal dung from ruminants and poultry,,,,,No,,,
11-74-03-03,Animal dung from ruminants and poultry,,,,,No,,,
11-74-19-30,Animal dung from ruminants and poultry,,,,,No,,,
11-74-83-54,Animal dung from ruminants and poultry,,,,,No,,,
11-75-28-79,Animal dung from ruminants and poultry,,,,,No,,,
11-75-85-57,Animal dung from ruminants and poultry,,,,,No,,,
11-76-03-51,Animal dung from ruminants and poultry,,,,,Yes,,,50000
11-76-34-61,Animal dung from ruminants and poultry,,,,,No,,,
11-76-42-92,Animal dung from ruminants and poultry,,,,,No,,,
11-76-45-25,Animal dung from ruminants and poultry,,,,,No,,,
11-76-99-17,Animal dung from ruminants and poultry,,,,,No,,,
11-78-34-25,Animal dung from ruminants and poultry,,,,,No,,,
11-78-72-63,Animal dung from ruminants and poultry,,,,,No,,,
11-79-47-17,Animal dung from ruminants and poultry,,,,,No,,,
11-79-86-75,Animal dung from ruminants and poultry,,,,,No,,,
11-79-95-74,Animal dung from ruminants and poultry,,,,,No,,,
11-80-02-05,Animal dung from ruminants and poultry,,,,,No,,,
11-80-13-92,Animal dung from ruminants and poultry,,,,,No,,,
11-80-33-16,Animal dung from ruminants and poultry,,,,,No,,,
11-83-04-26,Sting/Stingless bee honey,50,50,750,KG,Yes,1479,8000,
11-83-90-72,Animal dung from ruminants and poultry,,,,,No,,,
11-84-76-32,Sting/Stingless bee honey,3,0,20,Litres,No,,,
11-84-76-32,Animal dung from ruminants and poultry,,,,,No,,,
11-84-83-21,Animal dung from ruminants and poultry,,,,,No,,,
11-85-42-06,Animal dung from ruminants and poultry,,,,,No,,,
11-86-31-63,Animal dung from ruminants and poultry,,,,,No,,,
11-87-12-68,Animal dung from ruminants and poultry,,,,,No,,,
11-87-56-22,Animal dung from ruminants and poultry,,,,,No,,,
11-87-70-89,Animal dung from ruminants and poultry,,,,,No,,,
11-88-09-39,Animal dung from ruminants and poultry,,,,,No,,,
11-88-93-48,Animal dung from ruminants and poultry,,,,,No,,,
11-89-08-78,Animal dung from ruminants and poultry,,,,,No,,,
11-89-77-84,Animal dung from ruminants and poultry,,,,,No,,,
11-90-02-56,Animal dung from ruminants and poultry,,,,,No,,,
11-90-22-88,Sting/Stingless bee honey,2,0,18,Litres,Yes,8,12000,
11-90-22-88,Animal dung from ruminants and poultry,,,,,No,,,
11-90-68-88,Animal dung from ruminants and poultry,,,,,No,,,
11-90-79-21,Animal dung from ruminants and poultry,,,,,No,,,
11-91-19-55,Animal dung from ruminants and poultry,,,,,No,,,
11-92-72-77,Animal dung from ruminants and poultry,,,,,No,,,
11-92-82-38,Animal dung from ruminants and poultry,,,,,No,,,
11-93-16-32,Animal dung from ruminants and poultry,,,,,No,,,
11-93-19-82,Animal dung from ruminants and poultry,,,,,No,,,
11-93-25-81,Animal dung from ruminants and poultry,,,,,No,,,
11-93-76-08,Animal dung from ruminants and poultry,,,,,No,,,
11-94-13-21,Animal dung from ruminants and poultry,,,,,No,,,
11-94-29-83,Animal dung from ruminants and poultry,,,,,No,,,
11-94-70-08,Animal dung from ruminants and poultry,,,,,No,,,
11-94-79-82,Animal dung from ruminants and poultry,,,,,No,,,
11-95-09-82,Animal dung from ruminants and poultry,,,,,No,,,
11-95-31-72,Animal dung from ruminants and poultry,,,,,No,,,
11-96-13-62,Animal dung from ruminants and poultry,,,,,No,,,
11-96-68-36,Animal dung from ruminants and poultry,,,,,No,,,
11-97-54-55,Animal dung from ruminants and poultry,,,,,No,,,
11-98-07-11,Animal dung from ruminants and poultry,,,,,No,,,
11-98-21-91,Animal dung from ruminants and poultry,,,,,No,,,
11-98-49-39,Animal dung from ruminants and poultry,,,,,No,,,
12-00-01-29,Animal dung from ruminants and poultry,,,,,No,,,
12-00-16-22,Animal dung from ruminants and poultry,,,,,No,,,
12-00-44-85,Animal dung from ruminants and poultry,,,,,No,,,
12-02-54-01,Sting/Stingless bee honey,10,0,30,Litres,Yes,20,10000,
12-02-54-01,Animal dung from ruminants and poultry,,,,,No,,,
12-03-24-28,Animal dung from ruminants and poultry,,,,,No,,,
12-03-32-65,Animal dung from ruminants and poultry,,,,,No,,,
12-04-66-36,Animal dung from ruminants and poultry,,,,,No,,,
12-06-53-11,Animal dung from ruminants and poultry,,,,,No,,,
12-06-81-86,Animal dung from ruminants and poultry,,,,,No,,,
12-07-84-33,Animal dung from ruminants and poultry,,,,,No,,,
12-08-52-98,Animal dung from ruminants and poultry,,,,,No,,,
12-08-61-90,Animal dung from ruminants and poultry,,,,,No,,,
12-10-07-00,Animal dung from ruminants and poultry,,,,,No,,,
12-10-59-86,Animal dung from ruminants and poultry,,,,,Yes,,,10000
12-11-72-29,Animal dung from ruminants and poultry,,,,,No,,,
12-11-85-77,Animal dung from ruminants and poultry,,,,,No,,,
12-11-99-61,Animal dung from ruminants and poultry,,,,,No,,,
12-13-02-61,Sting/Stingless bee honey,30,0,547,Litres,Yes,487,3667,
12-13-04-03,Animal dung from ruminants and poultry,,,,,No,,,
12-13-33-16,Animal dung from ruminants and poultry,,,,,No,,,
12-13-76-58,Animal dung from ruminants and poultry,,,,,No,,,
12-14-17-77,Animal dung from ruminants and poultry,,,,,No,,,
12-14-21-85,Animal dung from ruminants and poultry,,,,,No,,,
12-14-22-43,Animal dung from ruminants and poultry,,,,,No,,,
12-15-52-14,Animal dung from ruminants and poultry,,,,,No,,,
12-15-82-69,Animal dung from ruminants and poultry,,,,,No,,,
12-16-02-44,Animal dung from ruminants and poultry,,,,,No,,,
12-16-21-45,Animal dung from ruminants and poultry,,,,,No,,,
12-16-66-90,Animal dung from ruminants and poultry,,,,,No,,,
12-17-08-09,Animal dung from ruminants and poultry,,,,,No,,,
12-17-25-27,Animal dung from ruminants and poultry,,,,,No,,,
12-17-61-18,Animal dung from ruminants and poultry,,,,,No,,,
12-18-40-53,Animal dung from ruminants and poultry,,,,,No,,,
12-19-38-95,Sting/Stingless bee honey,6,0,15,Litres,No,,,
12-19-38-95,Animal dung from ruminants and poultry,,,,,No,,,
12-19-78-82,Animal dung from ruminants and poultry,,,,,No,,,
12-19-88-84,Animal dung from ruminants and poultry,,,,,No,,,
12-21-13-71,Animal dung from ruminants and poultry,,,,,No,,,
12-21-21-40,Animal dung from ruminants and poultry,,,,,No,,,
12-21-52-63,Animal dung from ruminants and poultry,,,,,No,,,
12-22-12-35,Animal dung from ruminants and poultry,,,,,No,,,
12-22-38-13,Animal dung from ruminants and poultry,,,,,No,,,
12-22-70-44,Animal dung from ruminants and poultry,,,,,No,,,
12-23-03-45,Animal dung from ruminants and poultry,,,,,No,,,
12-24-14-56,Animal dung from ruminants and poultry,,,,,No,,,
12-24-87-69,Animal dung from ruminants and poultry,,,,,No,,,
12-25-33-01,Animal dung from ruminants and poultry,,,,,No,,,
12-25-59-03,Animal dung from ruminants and poultry,,,,,No,,,
12-26-00-24,Animal dung from ruminants and poultry,,,,,No,,,
12-26-08-10,Animal dung from ruminants and poultry,,,,,No,,,
12-26-19-15,Sting/Stingless bee honey,4,0,10,Litres,Yes,3,5000,
12-26-19-15,Animal dung from ruminants and poultry,,,,,No,,,
12-27-98-23,Animal dung from ruminants and poultry,,,,,No,,,
12-28-73-56,Animal dung from ruminants and poultry,,,,,No,,,
12-29-54-72,Animal dung from ruminants and poultry,,,,,No,,,
12-29-65-47,Animal dung from ruminants and poultry,,,,,No,,,
12-31-29-76,Animal dung from ruminants and poultry,,,,,No,,,
12-31-41-77,Animal dung from ruminants and poultry,,,,,No,,,
12-31-45-39,Animal dung from ruminants and poultry,,,,,No,,,
12-31-67-01,Animal dung from ruminants and poultry,,,,,No,,,
12-31-95-01,Animal dung from ruminants and poultry,,,,,No,,,
12-33-84-84,Animal dung from ruminants and poultry,,,,,No,,,
12-34-14-73,Animal dung from ruminants and poultry,,,,,No,,,
12-34-24-16,Animal dung from ruminants and poultry,,,,,No,,,
12-34-47-17,Animal dung from ruminants and poultry,,,,,No,,,
12-35-04-62,Animal dung from ruminants and poultry,,,,,No,,,
12-36-55-08,Animal dung from ruminants and poultry,,,,,No,,,
12-38-81-16,Sting/Stingless bee honey,12,0,60,Litres,No,,,
12-38-81-16,Animal dung from ruminants and poultry,,,,,No,,,
12-38-85-01,Animal dung from ruminants and poultry,,,,,No,,,
12-38-99-48,Animal dung from ruminants and poultry,,,,,No,,,
12-39-75-84,Animal dung from ruminants and poultry,,,,,No,,,
12-40-00-12,Animal dung from ruminants and poultry,,,,,No,,,
12-40-30-75,Animal dung from ruminants and poultry,,,,,No,,,
12-40-32-48,Animal dung from ruminants and poultry,,,,,No,,,
12-40-94-54,Animal dung from ruminants and poultry,,,,,No,,,
12-41-03-35,Animal dung from ruminants and poultry,,,,,No,,,
12-41-29-02,Animal dung from ruminants and poultry,,,,,No,,,
12-42-18-32,Animal dung from ruminants and poultry,,,,,No,,,
12-42-23-00,Animal dung from ruminants and poultry,,,,,No,,,
12-43-52-98,Animal dung from ruminants and poultry,,,,,No,,,
12-44-42-09,Animal dung from ruminants and poultry,,,,,No,,,
12-44-61-96,Animal dung from ruminants and poultry,,,,,No,,,
12-45-07-11,Animal dung from ruminants and poultry,,,,,No,,,
12-46-27-19,Animal dung from ruminants and poultry,,,,,No,,,
12-46-39-54,Animal dung from ruminants and poultry,,,,,No,,,
12-46-75-16,Animal dung from ruminants and poultry,,,,,No,,,
12-46-93-57,Animal dung from ruminants and poultry,,,,,No,,,
12-47-32-73,Animal dung from ruminants and poultry,,,,,No,,,
12-48-47-07,Animal dung from ruminants and poultry,,,,,No,,,
12-48-65-23,Animal dung from ruminants and poultry,,,,,No,,,
12-48-79-64,Animal dung from ruminants and poultry,,,,,No,,,
12-50-43-07,Animal dung from ruminants and poultry,,,,,No,,,
12-51-40-13,Animal dung from ruminants and poultry,,,,,No,,,
12-51-51-44,Animal dung from ruminants and poultry,,,,,No,,,
12-52-03-72,Animal dung from ruminants and poultry,,,,,No,,,
12-53-13-79,Animal dung from ruminants and poultry,,,,,No,,,
12-53-54-97,Animal dung from ruminants and poultry,,,,,No,,,
12-53-90-24,Animal dung from ruminants and poultry,,,,,No,,,
12-53-99-85,Animal dung from ruminants and poultry,,,,,No,,,
12-54-61-88,Animal dung from ruminants and poultry,,,,,No,,,
12-54-89-86,Animal dung from ruminants and poultry,,,,,No,,,
12-54-91-67,Animal dung from ruminants and poultry,,,,,No,,,
12-54-92-11,Animal dung from ruminants and poultry,,,,,No,,,
12-55-05-79,Animal dung from ruminants and poultry,,,,,No,,,
12-55-36-64,Animal dung from ruminants and poultry,,,,,No,,,
12-56-29-26,Animal dung from ruminants and poultry,,,,,No,,,
12-56-75-04,Animal dung from ruminants and poultry,,,,,No,,,
12-57-52-92,Animal dung from ruminants and poultry,,,,,No,,,
12-57-65-80,Animal dung from ruminants and poultry,,,,,No,,,
12-57-81-38,Animal dung from ruminants and poultry,,,,,No,,,
12-57-84-36,Animal dung from ruminants and poultry,,,,,No,,,
12-58-89-10,Animal dung from ruminants and poultry,,,,,No,,,
12-58-99-55,Animal dung from ruminants and poultry,,,,,No,,,
12-59-12-83,Animal dung from ruminants and poultry,,,,,No,,,
12-59-29-36,Animal dung from ruminants and poultry,,,,,No,,,
12-60-27-81,Animal dung from ruminants and poultry,,,,,No,,,
12-60-32-68,Animal dung from ruminants and poultry,,,,,No,,,
12-60-91-43,Animal dung from ruminants and poultry,,,,,No,,,
12-61-65-91,Animal dung from ruminants and poultry,,,,,No,,,
12-61-67-53,Animal dung from ruminants and poultry,,,,,No,,,
12-62-23-67,Animal dung from ruminants and poultry,,,,,No,,,
12-63-35-51,Animal dung from ruminants and poultry,,,,,No,,,
12-63-55-44,Animal dung from ruminants and poultry,,,,,No,,,
12-64-03-55,Animal dung from ruminants and poultry,,,,,No,,,
12-64-38-55,Animal dung from ruminants and poultry,,,,,No,,,
12-64-74-07,Animal dung from ruminants and poultry,,,,,No,,,
12-64-95-80,Animal dung from ruminants and poultry,,,,,No,,,
12-65-59-31,Animal dung from ruminants and poultry,,,,,No,,,
12-65-76-32,Animal dung from ruminants and poultry,,,,,No,,,
12-66-03-67,Animal dung from ruminants and poultry,,,,,No,,,
12-66-39-57,Animal dung from ruminants and poultry,,,,,No,,,
12-66-96-51,Animal dung from ruminants and poultry,,,,,No,,,
12-67-31-25,Animal dung from ruminants and poultry,,,,,No,,,
12-67-54-60,Animal dung from ruminants and poultry,,,,,No,,,
12-67-83-18,Animal dung from ruminants and poultry,,,,,No,,,
12-67-87-80,Animal dung from ruminants and poultry,,,,,No,,,
12-68-48-72,Animal dung from ruminants and poultry,,,,,No,,,
12-69-10-84,Animal dung from ruminants and poultry,,,,,No,,,
12-69-55-35,Animal dung from ruminants and poultry,,,,,No,,,
12-70-86-03,Animal dung from ruminants and poultry,,,,,No,,,
12-71-08-77,Animal dung from ruminants and poultry,,,,,No,,,
12-71-74-18,Animal dung from ruminants and poultry,,,,,No,,,
12-72-29-53,Animal dung from ruminants and poultry,,,,,No,,,
12-73-07-72,Animal dung from ruminants and poultry,,,,,No,,,
12-74-02-55,Animal dung from ruminants and poultry,,,,,No,,,
12-74-48-96,Animal dung from ruminants and poultry,,,,,No,,,
