holding_id,holding_type,mainland_zanzibar,region,stratum_id,ea_id,weight,s2q10__1,s2q10__2,s2q10__3,s2q10__4,s2q10__5,s2q10__6,s2q10__7,s20q08,s20q09
15-73-03-87,Household,"Mainland, Tanzania",Geita,216,1899,446,No,No,No,No,No,No,Yes,No,
15-73-30-81,Household,"Mainland, Tanzania",Arusha,612,1840,333,No,No,No,No,No,No,Yes,No,
15-73-32-18,Household,"Mainland, Tanzania",Ruvuma,912,7299,783,No,No,No,No,No,No,Yes,No,
15-73-58-89,Household,"Mainland, Tanzania",Rukwa,954,9018,1310,No,No,No,No,No,No,Yes,,
15-73-79-93,Household,Zanzibar,Mjini Magharibi,533,7435,168,No,No,No,No,No,No,Yes,,
15-73-82-10,Household,"Mainland, Tanzania",Arusha,212,9323,234,No,No,No,No,No,No,Yes,No,
15-74-02-83,Household,Zanzibar,Kaskazini Pemba,518,4628,71,No,No,No,No,No,Yes,No,,
15-74-03-96,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,Yes,1
15-74-20-11,Household,"Mainland, Tanzania",Arusha,612,5692,441,No,No,No,No,No,No,Yes,No,
15-74-39-12,Household,"Mainland, Tanzania",Arusha,212,4254,245,No,No,No,No,No,No,Yes,,
15-74-64-99,Household,"Mainland, Tanzania",Lindi,271,5219,771,No,No,No,No,No,No,Yes,,
15-74-72-56,Household,"Mainland, Tanzania",Kilimanjaro,347,3764,707,No,No,No,No,No,No,Yes,No,
15-74-83-07,Household,"Mainland, Tanzania",Mbeya,597,2645,526,No,No,No,No,No,No,Yes,No,
15-75-52-96,Household,"Mainland, Tanzania",Kagera,273,2823,1929,No,No,No,No,No,No,Yes,No,
15-76-22-67,Household,"Mainland, Tanzania",Simiyu,350,5959,347,No,No,No,No,No,No,Yes,No,
15-76-98-96,Household,"Mainland, Tanzania",Manyara,947,8180,234,No,No,No,No,No,No,Yes,No,
15-77-07-24,Household,"Mainland, Tanzania",Arusha,212,3953,148,No,No,No,No,No,No,Yes,No,
15-77-08-93,Household,"Mainland, Tanzania",Songwe,745,6934,331,No,No,No,No,No,No,Yes,No,
15-77-34-96,Household,"Mainland, Tanzania",Mwanza,646,1958,495,No,No,No,No,No,No,Yes,,
15-77-67-61,Household,"Mainland, Tanzania",Kilimanjaro,170,3987,179,No,No,No,No,No,No,Yes,No,
15-77-87-94,Household,"Mainland, Tanzania",Ruvuma,912,4195,1188,No,No,No,No,No,No,Yes,No,
15-77-94-75,Household,"Mainland, Tanzania",Simiyu,563,4216,376,No,No,No,No,No,No,Yes,No,
15-78-07-38,Household,"Mainland, Tanzania",Arusha,612,4819,609,No,No,No,No,No,No,Yes,No,
15-78-16-22,Household,"Mainland, Tanzania",Morogoro,735,6306,568,No,No,No,No,No,No,Yes,No,
15-78-29-29,Household,"Mainland, Tanzania",Songwe,745,2426,242,No,No,No,No,No,No,Yes,No,
15-78-56-17,Household,"Mainland, Tanzania",Mara,925,4763,316,No,No,No,No,No,No,Yes,No,
15-78-86-68,Household,"Mainland, Tanzania",Singida,788,1917,409,No,No,No,No,No,No,Yes,No,
15-79-46-28,Household,"Mainland, Tanzania",Ruvuma,986,6705,501,No,No,No,No,No,No,Yes,No,
15-79-99-67,Household,"Mainland, Tanzania",Arusha,612,1724,341,No,No,No,No,No,No,Yes,No,
15-80-27-15,Household,"Mainland, Tanzania",Simiyu,949,7842,670,No,No,No,No,No,No,Yes,No,
15-80-30-30,Household,"Mainland, Tanzania",Songwe,745,4442,236,No,No,No,No,No,No,Yes,No,
15-80-80-07,Household,"Mainland, Tanzania",Songwe,249,2740,202,No,No,No,No,No,No,Yes,No,
15-80-86-49,Household,"Mainland, Tanzania",Tabora,289,2441,354,No,No,No,No,No,No,Yes,No,
15-81-21-92,Household,Zanzibar,Kusini Pemba,625,6188,98,No,No,No,No,No,No,Yes,No,
15-81-45-02,Household,"Mainland, Tanzania",Dar es Salaam,153,5735,641,No,No,No,No,No,No,Yes,No,
15-81-90-76,Household,"Mainland, Tanzania",Mbeya,597,1990,353,No,No,No,No,No,No,Yes,,
15-82-18-82,Household,"Mainland, Tanzania",Kilimanjaro,341,8528,701,No,No,No,No,No,No,Yes,No,
15-82-50-60,Household,"Mainland, Tanzania",Kagera,659,1311,1044,No,No,No,No,No,No,Yes,,
15-82-90-42,Household,"Mainland, Tanzania",Tanga,657,3157,310,No,No,No,No,No,No,Yes,,
15-83-25-12,Household,"Mainland, Tanzania",Iringa,789,6946,442,No,No,No,No,No,No,Yes,No,
15-83-71-37,Household,"Mainland, Tanzania",Mbeya,597,8410,245,No,No,No,No,No,No,Yes,,
15-83-90-93,Household,"Mainland, Tanzania",Mbeya,597,2761,361,No,No,No,No,No,No,Yes,No,
15-83-94-28,Household,Zanzibar,Kaskazini Unguja,145,8942,94,No,No,No,No,No,No,Yes,No,
15-84-04-46,Household,"Mainland, Tanzania",Manyara,471,7304,256,No,No,No,No,No,No,Yes,,
15-84-13-88,Household,Zanzibar,Kaskazini Pemba,518,9821,84,No,No,No,No,No,No,Yes,No,
15-84-23-02,Household,"Mainland, Tanzania",Kilimanjaro,347,4128,771,No,No,No,No,No,No,Yes,No,
15-84-53-76,Household,"Mainland, Tanzania",Njombe,658,5537,447,No,No,No,No,No,No,Yes,No,
15-84-66-72,Household,"Mainland, Tanzania",Manyara,947,6178,248,No,No,No,No,No,No,Yes,No,
15-84-67-14,Household,"Mainland, Tanzania",Mwanza,114,4339,216,No,No,No,No,No,No,Yes,,
15-84-90-87,Household,Zanzibar,Kusini Pemba,293,5372,169,No,No,No,No,No,No,Yes,,
15-85-56-15,Household,"Mainland, Tanzania",Rukwa,954,4961,544,No,No,No,No,No,No,Yes,,
15-85-67-55,Household,"Mainland, Tanzania",Geita,958,4402,865,No,No,No,No,No,No,Yes,,
15-86-57-67,Household,"Mainland, Tanzania",Kagera,659,5630,638,No,No,No,No,No,No,Yes,,
15-86-61-76,Household,"Mainland, Tanzania",Mbeya,597,3813,413,No,No,No,No,No,No,Yes,,
15-86-65-42,Household,"Mainland, Tanzania",Arusha,612,1840,333,No,No,No,No,No,No,Yes,,
15-86-81-96,Household,"Mainland, Tanzania",Iringa,789,6346,455,No,No,No,No,No,No,Yes,No,
15-87-30-87,Household,"Mainland, Tanzania",Mbeya,597,3198,371,No,No,No,No,No,No,Yes,No,
15-87-57-96,Household,"Mainland, Tanzania",Mara,925,9596,374,No,No,No,No,No,No,Yes,No,
15-88-21-42,Household,"Mainland, Tanzania",Geita,958,2526,393,No,No,No,No,No,No,Yes,,
15-88-33-55,Household,"Mainland, Tanzania",Songwe,745,2426,242,No,No,No,No,No,No,Yes,No,
15-88-98-05,Household,"Mainland, Tanzania",Mwanza,114,9029,240,No,No,No,No,No,No,Yes,No,
15-89-37-34,Household,Zanzibar,Kaskazini Pemba,842,6288,52,No,No,No,No,No,No,Yes,,
15-89-46-89,Household,"Mainland, Tanzania",Songwe,745,9396,358,No,No,No,No,No,No,Yes,No,
15-89-84-56,Household,"Mainland, Tanzania",Mtwara,984,5337,680,No,No,No,No,No,No,Yes,No,
15-90-04-78,Household,"Mainland, Tanzania",Mbeya,207,1947,479,No,No,No,No,No,No,Yes,No,
15-90-11-31,Household,Zanzibar,Kusini Pemba,198,1781,90,No,No,No,No,No,No,Yes,No,
15-90-20-88,Household,"Mainland, Tanzania",Songwe,249,1556,252,No,No,No,No,No,No,Yes,No,
15-90-27-52,Household,"Mainland, Tanzania",Manyara,947,5807,184,No,No,No,No,No,No,Yes,No,
15-90-55-91,Household,"Mainland, Tanzania",Geita,958,8162,308,No,No,No,No,No,No,Yes,,
15-90-66-84,Household,"Mainland, Tanzania",Mbeya,597,4556,500,No,No,No,No,No,No,Yes,,
15-90-68-87,Household,"Mainland, Tanzania",Kilimanjaro,170,5447,420,No,No,No,No,No,No,Yes,No,
15-90-80-33,Household,"Mainland, Tanzania",Tabora,447,9357,324,No,No,No,No,No,No,Yes,No,
15-91-03-69,Household,"Mainland, Tanzania",Mbeya,597,9130,722,No,No,No,No,No,No,Yes,No,
15-91-70-27,Household,"Mainland, Tanzania",Shinyanga,456,4816,406,No,No,No,No,No,No,Yes,No,
15-91-87-59,Household,"Mainland, Tanzania",Rukwa,488,9761,712,No,No,No,No,No,No,Yes,No,
15-92-86-87,Household,"Mainland, Tanzania",Tabora,728,8276,331,No,No,No,No,No,No,Yes,,
15-92-95-76,Household,"Mainland, Tanzania",Kilimanjaro,170,2937,319,No,No,No,No,No,No,Yes,,
15-93-48-78,Household,"Mainland, Tanzania",Mwanza,275,3268,431,No,No,No,No,No,No,Yes,No,
15-93-74-37,Household,"Mainland, Tanzania",Songwe,745,3977,244,No,No,No,No,No,No,Yes,No,
15-93-85-51,Household,Zanzibar,Kaskazini Unguja,145,7622,60,No,No,No,No,No,No,Yes,,
15-94-11-48,Household,"Mainland, Tanzania",Arusha,612,1960,235,No,No,No,No,No,No,Yes,No,
15-94-14-29,Household,"Mainland, Tanzania",Tanga,981,5144,433,No,No,No,No,No,No,Yes,No,
15-94-38-16,Household,"Mainland, Tanzania",Dodoma,302,2877,869,No,No,No,No,No,No,Yes,No,
15-94-50-28,Household,"Mainland, Tanzania",Manyara,947,7744,274,No,No,No,No,No,No,Yes,No,
15-95-08-01,Household,"Mainland, Tanzania",Mwanza,114,1617,236,No,No,No,No,No,No,Yes,No,
15-95-10-03,,"Mainland, Tanzania",,517,9495,608,No,No,No,No,No,No,Yes,No,
15-95-15-89,Household,"Mainland, Tanzania",Singida,788,4787,480,No,No,No,No,No,No,Yes,No,
15-96-04-08,Household,"Mainland, Tanzania",Tanga,981,5013,500,No,No,No,No,No,No,Yes,No,
15-96-33-49,Household,Zanzibar,Kaskazini Pemba,518,4628,71,No,No,No,No,No,No,Yes,,
15-96-57-03,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
15-96-94-05,Household,"Mainland, Tanzania",Geita,958,6639,321,No,No,No,No,No,Yes,No,,
15-97-87-64,Household,"Mainland, Tanzania",Pwani,626,2649,1131,No,No,No,No,No,No,Yes,No,
15-98-15-96,Household,"Mainland, Tanzania",Tabora,289,7155,389,No,No,No,No,No,No,Yes,No,
15-98-48-45,Household,Zanzibar,Kaskazini Pemba,148,3578,77,No,No,No,No,No,No,Yes,No,
15-98-81-11,Household,"Mainland, Tanzania",Mbeya,207,1947,479,No,No,No,No,No,No,Yes,No,
15-98-81-66,Household,"Mainland, Tanzania",Arusha,212,7105,251,No,No,No,No,No,No,Yes,No,
15-98-92-89,Household,"Mainland, Tanzania",Tanga,657,5400,622,No,No,No,No,No,No,Yes,No,
15-99-10-31,Household,"Mainland, Tanzania",Tabora,289,3802,271,No,No,No,No,No,No,Yes,No,
15-99-81-79,Household,"Mainland, Tanzania",Singida,788,5597,321,No,No,No,No,No,No,Yes,No,
15-99-93-15,Household,"Mainland, Tanzania",Songwe,745,3883,233,No,No,No,No,No,No,Yes,,
16-00-01-44,Household,"Mainland, Tanzania",Dar es Salaam,102,3077,609,No,No,No,No,No,No,Yes,,
16-00-01-90,Household,"Mainland, Tanzania",Kilimanjaro,170,4132,501,No,No,No,No,No,No,Yes,No,
16-00-14-65,Household,"Mainland, Tanzania",Tanga,657,3393,391,No,No,No,No,No,No,Yes,No,
16-00-26-49,Household,"Mainland, Tanzania",Songwe,745,2745,252,No,No,No,No,No,No,Yes,No,
16-00-35-32,Household,"Mainland, Tanzania",Manyara,947,9903,107,No,No,No,No,No,No,Yes,No,
16-00-97-30,Household,"Mainland, Tanzania",Mbeya,597,8570,452,No,No,No,No,No,No,Yes,,
16-01-09-70,Household,"Mainland, Tanzania",Mwanza,114,8206,279,No,No,No,No,No,No,Yes,No,
16-01-60-70,Household,"Mainland, Tanzania",Pwani,626,3576,366,No,No,No,No,No,No,Yes,,
16-01-86-79,Household,"Mainland, Tanzania",Katavi,137,5580,268,No,No,No,No,No,No,Yes,,
16-01-94-56,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
16-02-10-58,Household,"Mainland, Tanzania",Katavi,137,3783,352,No,No,No,No,No,No,Yes,No,
16-02-30-91,Household,"Mainland, Tanzania",Katavi,856,8628,657,No,No,No,No,No,No,Yes,No,
16-02-81-63,Household,"Mainland, Tanzania",Kigoma,582,9462,985,No,No,No,No,No,No,Yes,No,
16-03-17-81,Household,"Mainland, Tanzania",Manyara,947,1332,178,No,No,No,No,No,No,Yes,No,
16-03-63-16,Household,Zanzibar,Kaskazini Pemba,518,5307,76,No,No,No,No,No,Yes,No,No,
16-03-84-01,Household,"Mainland, Tanzania",Tabora,447,9118,669,No,No,No,No,No,No,Yes,No,
16-03-88-48,Household,"Mainland, Tanzania",Mara,558,8694,437,No,No,No,No,No,No,Yes,No,
16-04-18-02,Household,"Mainland, Tanzania",Arusha,792,6387,321,No,No,No,No,No,Yes,No,No,
16-04-28-71,Household,"Mainland, Tanzania",Kilimanjaro,170,5447,420,No,No,No,No,No,No,Yes,,
16-05-58-84,Household,"Mainland, Tanzania",Mara,925,9596,374,No,No,No,No,No,No,Yes,,
16-06-52-80,Household,"Mainland, Tanzania",Ruvuma,517,4593,751,No,No,No,No,No,No,Yes,No,
16-06-62-24,Household,"Mainland, Tanzania",Mbeya,597,9316,454,No,No,No,No,No,No,Yes,,
16-07-38-07,Household,"Mainland, Tanzania",Mbeya,597,4089,222,No,No,No,No,No,No,Yes,,
16-07-64-41,Household,"Mainland, Tanzania",Mbeya,597,4634,352,No,No,No,No,No,No,Yes,No,
16-08-07-48,Household,"Mainland, Tanzania",Mtwara,513,1258,1125,No,No,No,No,No,No,Yes,No,
16-08-21-72,Household,"Mainland, Tanzania",Mwanza,646,1958,495,No,No,No,No,No,No,Yes,,
16-08-35-18,Household,"Mainland, Tanzania",Tabora,289,3290,320,No,No,No,No,No,No,Yes,No,
16-08-54-29,Household,"Mainland, Tanzania",Mbeya,597,8330,271,No,No,No,No,No,No,Yes,No,
16-09-41-14,Household,"Mainland, Tanzania",Simiyu,563,9797,404,No,No,No,No,No,No,Yes,No,
16-09-61-28,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
16-09-62-21,Household,"Mainland, Tanzania",Manyara,947,7744,274,No,No,No,No,No,No,Yes,No,
16-09-64-20,Household,"Mainland, Tanzania",Shinyanga,456,9076,459,No,No,No,No,No,No,Yes,,
16-09-71-46,Household,"Mainland, Tanzania",Iringa,789,9215,491,No,No,No,No,No,No,Yes,No,
16-10-38-74,Household,"Mainland, Tanzania",Tanga,657,9225,309,No,No,No,No,No,No,Yes,No,
16-10-39-15,Household,"Mainland, Tanzania",Katavi,137,3183,345,No,No,No,No,No,Yes,No,No,
16-11-03-02,Household,"Mainland, Tanzania",Morogoro,735,4965,307,No,No,No,No,No,No,Yes,,
16-11-26-19,Household,"Mainland, Tanzania",Mtwara,984,5337,680,No,No,No,No,No,No,Yes,No,
16-11-41-00,Household,"Mainland, Tanzania",Tanga,657,3157,310,No,No,No,No,No,No,Yes,,
16-11-41-87,Household,"Mainland, Tanzania",Mara,489,1017,631,No,No,No,No,No,No,Yes,No,
16-11-46-41,Household,"Mainland, Tanzania",Arusha,612,1103,280,No,No,No,No,No,No,Yes,No,
16-11-75-44,Household,"Mainland, Tanzania",Mara,558,8694,437,No,No,No,No,No,No,Yes,,
16-12-40-98,Household,"Mainland, Tanzania",Pwani,277,3012,744,No,No,No,No,No,No,Yes,No,
16-12-75-33,Household,"Mainland, Tanzania",Tanga,838,8067,372,No,No,No,No,No,No,Yes,No,
16-13-55-05,Household,"Mainland, Tanzania",Mtwara,984,4359,681,No,No,No,No,No,No,Yes,No,
16-13-57-46,Household,"Mainland, Tanzania",Tanga,981,5144,433,No,No,No,No,No,No,Yes,No,
16-13-79-40,Household,"Mainland, Tanzania",Geita,958,2564,307,Yes,No,No,No,No,No,No,No,
16-13-82-33,,Zanzibar,,361,4924,95,No,No,No,No,No,No,Yes,No,
16-14-36-35,Household,"Mainland, Tanzania",Mbeya,671,5486,429,No,No,No,No,No,No,Yes,No,
16-14-58-86,Household,"Mainland, Tanzania",Tabora,289,3290,320,No,No,No,No,No,No,Yes,No,
16-14-68-98,Household,Zanzibar,Kusini Pemba,293,3302,80,No,No,No,No,No,Yes,No,No,
16-14-71-16,Household,"Mainland, Tanzania",Iringa,739,6975,247,No,No,No,No,No,No,Yes,No,
16-15-25-31,Household,Zanzibar,Kaskazini Pemba,148,6244,95,No,No,No,No,No,No,Yes,,
16-15-36-35,Household,"Mainland, Tanzania",Morogoro,735,6928,455,No,No,No,No,No,No,Yes,No,
16-15-47-10,Household,"Mainland, Tanzania",Pwani,277,8055,552,No,No,No,No,No,No,Yes,,
16-15-74-25,Household,"Mainland, Tanzania",Dar es Salaam,102,1648,396,No,No,No,No,No,No,Yes,,
16-15-90-03,Household,"Mainland, Tanzania",Geita,958,4402,865,No,No,No,No,No,No,Yes,,
16-16-55-79,Household,"Mainland, Tanzania",Kilimanjaro,347,8591,619,No,No,No,No,No,No,Yes,No,
16-17-37-75,Household,"Mainland, Tanzania",Shinyanga,456,7762,348,No,No,No,No,No,No,Yes,No,
16-18-06-94,Household,"Mainland, Tanzania",Singida,337,8403,215,No,No,No,No,No,No,Yes,No,
16-18-24-46,Household,"Mainland, Tanzania",Arusha,212,7492,311,No,No,No,No,Yes,No,No,No,
16-18-28-92,Household,"Mainland, Tanzania",Mara,925,1027,397,No,No,No,No,No,No,Yes,,
16-19-28-08,Household,"Mainland, Tanzania",Simiyu,563,1471,382,No,No,No,No,No,No,Yes,No,
16-19-40-42,Household,"Mainland, Tanzania",Kilimanjaro,170,7011,291,No,No,No,No,No,No,Yes,,
16-19-71-89,Household,"Mainland, Tanzania",Dodoma,351,2501,652,No,No,No,No,No,No,Yes,No,
16-20-19-45,Household,"Mainland, Tanzania",Mara,925,4763,316,No,No,No,No,No,No,Yes,No,
16-20-24-09,Household,Zanzibar,Kusini Pemba,198,1209,58,No,No,No,No,No,No,Yes,,
16-20-29-51,Household,"Mainland, Tanzania",Morogoro,735,1734,482,No,No,No,No,No,Yes,No,No,
16-20-31-97,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
16-20-59-46,,Zanzibar,,314,8255,97,No,No,No,No,No,No,Yes,No,
16-20-68-42,Household,"Mainland, Tanzania",Katavi,137,1741,347,No,No,No,No,No,No,Yes,No,
16-20-98-78,Household,"Mainland, Tanzania",Simiyu,949,1201,548,No,No,No,No,No,No,Yes,No,
16-22-34-61,Household,"Mainland, Tanzania",Kilimanjaro,170,7011,291,No,No,No,No,No,No,Yes,,
16-22-48-64,Household,"Mainland, Tanzania",Morogoro,735,5713,330,No,No,No,No,No,No,Yes,,
16-22-52-29,Household,Zanzibar,Kaskazini Pemba,148,5332,54,No,No,No,No,No,No,Yes,No,
16-22-81-59,Household,Zanzibar,Kusini Pemba,293,6262,130,No,No,No,No,No,No,Yes,,
16-22-99-28,Household,"Mainland, Tanzania",Arusha,792,6387,321,No,No,No,No,No,No,Yes,No,
16-23-16-38,Household,"Mainland, Tanzania",Pwani,277,5760,863,No,No,No,No,No,No,Yes,,
16-23-56-54,Household,"Mainland, Tanzania",Singida,788,8482,224,No,No,No,No,No,No,Yes,,
16-23-96-90,Household,"Mainland, Tanzania",Njombe,658,3425,1075,No,No,No,No,No,No,Yes,No,
16-24-02-50,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
16-24-49-39,Household,"Mainland, Tanzania",Kigoma,582,9658,927,No,No,No,No,No,No,Yes,No,
16-24-65-61,Household,"Mainland, Tanzania",Mara,489,6070,875,No,No,No,No,No,No,Yes,,
16-25-00-65,Household,"Mainland, Tanzania",Morogoro,669,4438,431,No,No,No,No,No,No,Yes,,
16-25-70-16,Household,"Mainland, Tanzania",Kilimanjaro,170,4179,549,Yes,No,No,No,No,No,No,No,
16-25-82-13,Household,"Mainland, Tanzania",Mbeya,597,3386,264,No,No,No,No,No,No,Yes,No,
16-25-88-95,Household,"Mainland, Tanzania",Tanga,657,2490,431,No,No,No,No,No,No,Yes,No,
16-25-91-57,Household,"Mainland, Tanzania",Tabora,447,9118,669,No,No,No,No,No,No,Yes,No,
16-26-11-42,Household,"Mainland, Tanzania",Iringa,789,6672,492,No,No,No,No,No,No,Yes,No,
16-26-57-36,Household,"Mainland, Tanzania",Iringa,739,6920,229,No,No,No,No,No,No,Yes,No,
16-26-75-22,Household,"Mainland, Tanzania",Tanga,657,9168,297,No,No,No,No,No,No,Yes,No,
16-26-89-34,Household,"Mainland, Tanzania",Mwanza,275,8220,460,No,No,No,No,No,No,Yes,,
16-27-08-18,Household,"Mainland, Tanzania",Iringa,739,7952,486,No,No,No,No,No,No,Yes,No,
16-27-08-88,Household,"Mainland, Tanzania",Tabora,289,2325,389,No,No,No,No,No,No,Yes,No,
16-27-09-37,Household,"Mainland, Tanzania",Mbeya,597,4556,500,No,No,No,No,No,No,Yes,No,
16-27-64-63,Household,"Mainland, Tanzania",Tanga,657,1244,443,No,No,No,No,No,No,Yes,No,
16-27-80-35,Household,"Mainland, Tanzania",Mtwara,513,1258,1125,No,No,No,No,No,No,Yes,No,
16-28-28-40,Household,"Mainland, Tanzania",Katavi,242,5588,305,No,No,No,No,No,No,Yes,No,
16-28-30-49,Household,"Mainland, Tanzania",Tanga,657,9205,343,No,No,No,No,No,No,Yes,No,
16-28-86-20,Household,Zanzibar,Kusini Pemba,293,5937,169,No,No,No,No,No,No,Yes,,
16-28-89-84,Household,"Mainland, Tanzania",Simiyu,350,5017,554,No,No,No,No,No,No,Yes,No,
16-29-10-36,Household,"Mainland, Tanzania",Iringa,739,1257,646,No,No,No,No,No,No,Yes,No,
16-29-72-20,Household,"Mainland, Tanzania",Mwanza,114,1568,261,No,No,No,No,No,No,Yes,No,
16-30-17-27,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,,
16-30-37-63,Household,"Mainland, Tanzania",Tabora,289,1865,325,No,No,No,No,No,No,Yes,No,
16-30-60-68,Household,"Mainland, Tanzania",Mwanza,114,6890,252,No,No,No,No,No,No,Yes,,
16-30-96-77,Household,"Mainland, Tanzania",Mbeya,671,5486,429,No,No,No,No,No,No,Yes,,
16-30-99-32,Household,"Mainland, Tanzania",Arusha,212,8117,199,No,No,No,No,No,No,Yes,No,
16-31-43-08,Household,"Mainland, Tanzania",Tabora,447,2237,497,No,No,No,No,No,No,Yes,No,
16-31-60-01,Household,"Mainland, Tanzania",Kilimanjaro,341,4678,690,No,No,No,No,No,No,Yes,,
16-31-71-65,Household,"Mainland, Tanzania",Mara,489,4474,808,No,No,No,No,No,No,Yes,,
16-32-45-63,Household,Zanzibar,Kaskazini Unguja,609,6084,50,No,Yes,No,No,No,No,No,No,
16-32-59-40,Household,"Mainland, Tanzania",Ruvuma,517,3056,467,Yes,No,No,No,No,No,No,No,
16-32-76-54,Household,"Mainland, Tanzania",Kilimanjaro,170,3272,424,No,No,No,No,No,No,Yes,No,
16-32-95-48,Household,"Mainland, Tanzania",Songwe,745,9699,238,No,No,No,No,No,No,Yes,No,
16-33-02-26,Household,"Mainland, Tanzania",Iringa,378,1864,387,No,No,No,No,No,No,Yes,No,
16-33-03-81,Household,"Mainland, Tanzania",Mwanza,114,1279,317,No,No,No,No,No,No,Yes,,
16-33-22-62,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
16-33-34-94,Household,"Mainland, Tanzania",Pwani,626,3011,804,No,No,No,Yes,No,No,No,No,
16-33-88-46,Household,"Mainland, Tanzania",Geita,216,2870,784,No,No,No,No,No,No,Yes,,
16-34-13-19,Household,"Mainland, Tanzania",Tanga,657,4652,248,No,No,No,No,No,No,Yes,No,
16-34-39-25,Household,"Mainland, Tanzania",Arusha,612,1103,280,No,No,No,No,No,No,Yes,No,
16-34-55-26,Household,"Mainland, Tanzania",Dodoma,302,6177,401,No,No,No,No,No,No,Yes,No,
16-34-73-53,Household,"Mainland, Tanzania",Mtwara,984,5337,680,No,No,No,No,No,No,Yes,,
16-35-11-02,Household,"Mainland, Tanzania",Mara,558,3020,619,No,No,No,No,No,No,Yes,No,
16-35-66-85,Household,"Mainland, Tanzania",Tanga,657,1804,418,No,No,No,No,No,No,Yes,,
16-35-67-35,Household,"Mainland, Tanzania",Mwanza,114,4930,282,No,No,No,No,No,No,Yes,No,
16-35-82-85,Household,"Mainland, Tanzania",Mbeya,597,6601,287,No,No,No,No,No,No,Yes,No,
16-36-18-49,Household,"Mainland, Tanzania",Songwe,867,6793,373,No,No,No,No,No,No,Yes,No,
16-37-32-60,Household,"Mainland, Tanzania",Mbeya,597,7129,282,Yes,No,No,No,No,No,No,No,
16-37-50-95,Household,"Mainland, Tanzania",Morogoro,669,4054,1036,No,No,No,No,No,No,Yes,No,
16-38-17-58,Household,Zanzibar,Kusini Pemba,198,5671,57,No,No,No,No,No,Yes,No,,
16-38-24-07,Household,"Mainland, Tanzania",Tabora,289,8367,219,No,No,No,No,No,No,Yes,No,
16-38-30-13,Household,"Mainland, Tanzania",Mara,925,4146,523,No,No,No,No,No,No,Yes,No,
16-38-36-91,Household,Zanzibar,Kaskazini Pemba,842,6288,52,No,No,No,No,No,No,Yes,,
16-38-54-54,Household,"Mainland, Tanzania",Dodoma,351,2422,908,No,No,No,No,No,No,Yes,No,
16-38-61-66,Household,"Mainland, Tanzania",Shinyanga,456,9062,444,No,No,No,No,No,No,Yes,,
16-38-77-51,Household,"Mainland, Tanzania",Singida,788,3669,457,No,No,No,No,No,No,Yes,No,
16-39-05-45,Household,"Mainland, Tanzania",Songwe,745,9396,358,No,No,No,No,No,No,Yes,No,
16-39-29-61,Household,Zanzibar,Kaskazini Unguja,609,6084,50,No,No,No,No,No,No,Yes,,
16-39-53-89,Household,"Mainland, Tanzania",Dodoma,302,6173,665,No,No,No,No,No,No,Yes,No,
16-39-69-58,Household,"Mainland, Tanzania",Mtwara,984,4845,626,No,No,No,No,No,No,Yes,,
16-39-89-73,Household,"Mainland, Tanzania",Dodoma,302,4064,181,No,No,No,No,No,No,Yes,No,
16-39-98-22,Household,"Mainland, Tanzania",Songwe,867,6793,373,No,No,No,No,No,No,Yes,No,
16-40-33-94,Household,"Mainland, Tanzania",Manyara,947,2670,228,No,No,No,No,No,No,Yes,No,
16-40-49-07,Household,"Mainland, Tanzania",Dodoma,302,6460,413,No,No,No,No,No,No,Yes,No,
16-40-67-97,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
16-40-73-89,Household,"Mainland, Tanzania",Tabora,447,1642,701,No,No,No,No,No,No,Yes,No,
16-41-06-03,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
16-41-18-00,Household,"Mainland, Tanzania",Kilimanjaro,347,8591,619,No,No,No,No,No,No,Yes,No,
16-41-55-69,Household,"Mainland, Tanzania",Tanga,838,8072,756,No,No,No,No,No,No,Yes,No,
16-41-76-30,Household,"Mainland, Tanzania",Arusha,212,9218,101,No,No,No,No,No,No,Yes,,
16-41-82-03,Household,"Mainland, Tanzania",Tanga,838,8072,756,No,No,No,No,No,No,Yes,No,
16-41-96-31,Household,"Mainland, Tanzania",Shinyanga,456,9487,490,No,No,No,No,No,No,Yes,No,
16-42-10-05,Household,"Mainland, Tanzania",Mara,925,1123,447,No,No,No,No,No,No,Yes,,
16-42-22-37,Household,"Mainland, Tanzania",Manyara,471,4511,457,No,No,No,No,No,No,Yes,,
16-42-24-11,Household,"Mainland, Tanzania",Katavi,137,3590,488,No,No,No,No,No,No,Yes,No,
16-42-57-43,Household,"Mainland, Tanzania",Iringa,739,4707,277,No,No,No,No,No,No,Yes,No,
16-42-65-89,Household,"Mainland, Tanzania",Kilimanjaro,170,9033,485,No,No,No,No,No,No,Yes,No,
